##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	SRR4342133_2.paired.trimmed.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	29977094
Sequences flagged as poor quality	0
Sequence length	50-101
%GC	46
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.78067063471863	34.0	31.0	34.0	31.0	34.0
2	32.96540184982574	34.0	31.0	34.0	31.0	34.0
3	33.020061417561024	34.0	31.0	34.0	31.0	34.0
4	36.404842510751706	37.0	37.0	37.0	35.0	37.0
5	36.31555690488211	37.0	37.0	37.0	35.0	37.0
6	36.30253059219149	37.0	37.0	37.0	35.0	37.0
7	36.310938778788895	37.0	37.0	37.0	35.0	37.0
8	36.29164841662104	37.0	37.0	37.0	35.0	37.0
9	38.10646585689727	39.0	38.0	39.0	37.0	39.0
10-11	38.0851981015905	39.0	38.0	39.0	36.0	39.0
12-13	38.074579177020965	39.0	38.0	39.0	35.0	39.0
14-15	39.56458124326527	41.0	39.0	41.0	37.0	41.0
16-17	39.53198523846241	41.0	39.0	41.0	37.0	41.0
18-19	39.519078417007336	41.0	39.0	41.0	37.0	41.0
20-21	39.500439702394104	41.0	39.0	41.0	37.0	41.0
22-23	39.452372234613534	41.0	39.0	41.0	37.0	41.0
24-25	39.406655628460854	41.0	39.0	41.0	36.0	41.0
26-27	39.31784158264307	41.0	39.0	41.0	36.0	41.0
28-29	39.22602913077565	40.0	39.0	41.0	36.0	41.0
30-31	39.1243066289214	40.0	39.0	41.0	35.5	41.0
32-33	39.01804696279099	40.0	38.0	41.0	35.0	41.0
34-35	38.878321244214	40.0	38.0	41.0	35.0	41.0
36-37	38.742660562761685	40.0	38.0	41.0	35.0	41.0
38-39	38.60251524046994	40.0	38.0	41.0	34.5	41.0
40-41	38.43246446770324	40.0	37.5	41.0	34.0	41.0
42-43	38.23046281604214	40.0	37.0	41.0	34.0	41.0
44-45	38.03955835412198	40.0	36.5	41.0	33.0	41.0
46-47	38.05339963907109	40.0	36.0	41.0	34.0	41.0
48-49	37.940670233078635	40.0	35.5	41.0	33.0	41.0
50-51	37.794719251610736	39.0	35.0	41.0	33.0	41.0
52-53	37.66743367781761	39.0	35.0	41.0	33.0	41.0
54-55	37.46024757154213	39.0	35.0	41.0	33.0	41.0
56-57	37.25778308295874	38.5	35.0	41.0	33.0	41.0
58-59	37.06631227680181	38.0	35.0	41.0	33.0	41.0
60-61	36.88276420163726	37.0	35.0	40.5	33.0	41.0
62-63	36.679575010884875	37.0	35.0	40.0	33.0	41.0
64-65	36.485271102541844	36.0	35.0	40.0	33.0	41.0
66-67	36.284790938742205	36.0	35.0	40.0	33.0	41.0
68-69	36.073734105421764	35.0	35.0	39.0	32.0	41.0
70-71	35.849235332455706	35.0	35.0	39.0	32.0	41.0
72-73	35.652148745451115	35.0	35.0	39.0	32.0	41.0
74-75	35.42879591913078	35.0	35.0	37.5	32.0	40.0
76-77	34.21837254764883	35.0	33.0	36.0	30.0	39.0
78-79	34.9085448912806	35.0	34.0	37.0	31.5	39.0
80-81	34.868137374484036	35.0	34.0	36.0	32.0	39.0
82-83	34.712877677459495	35.0	34.0	36.0	32.0	38.0
84-85	34.542093701245	35.0	34.0	36.0	32.0	37.0
86-87	34.36766452948737	35.0	34.0	35.0	31.5	37.0
88-89	34.23116995485416	35.0	34.0	35.0	31.0	36.5
90-91	34.12027899932082	35.0	34.0	35.0	31.0	36.0
92-93	34.03815347292149	35.0	34.0	35.0	31.0	36.0
94-95	33.945066781810254	35.0	34.0	35.0	31.0	36.0
96-97	33.924288680448534	35.0	34.0	35.0	31.0	36.0
98-99	33.93221101574039	35.0	34.0	35.0	31.0	35.0
100-101	33.760550016166476	35.0	33.5	35.0	30.5	35.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1103	26-27	0.4426367201901087
1103	28-29	0.4343463630910449
1103	30-31	0.5134697781748514
1103	32-33	0.48782333043318715
1103	34-35	0.489815341302851
1103	36-37	0.4568884085899967
1103	38-39	0.43184694058881945
1103	40-41	0.43936117476827263
1103	42-43	0.4305311126621376
1103	44-45	0.4369981040875217
1103	46-47	0.4661888605730624
1103	48-49	0.43898584647877925
1103	50-51	0.4242061365132912
1103	52-53	0.38241200896906236
1103	54-55	0.37228889303673185
1103	56-57	0.34477533663987003
1103	58-59	0.317833291634237
1103	60-61	0.3086023208490545
1103	62-63	0.3076525050194263
1103	64-65	0.28739064462364183
1103	66-67	0.30705779861207816
1103	68-69	0.2890292623078565
1103	70-71	0.28521579236170425
1103	72-73	0.2611537747877648
1103	74-75	0.29649286403716246
1103	76-77	0.3224385422245817
1103	78-79	0.2869512510482153
1103	80-81	0.2633318038890593
1103	82-83	0.2384696376635702
1103	84-85	0.24934807853523466
1103	86-87	0.24925437168928255
1103	88-89	0.27893587317328894
1103	90-91	0.2752301104824184
1103	92-93	0.22851293870806444
1103	94-95	0.2699949711717693
1103	96-97	0.21550906493271071
1103	98-99	0.19328138659229666
1103	100-101	0.20549443556713953
1104	1	0.3321494421652744
1104	2	0.3130603188085672
1104	3	0.29903660396455933
1104	4	0.17936119379835702
1104	5	0.23214315946959374
1104	6	0.22416932118521515
1104	7	0.22138615278664986
1104	8	0.26294125765456045
1104	9	0.32047150717981765
1104	10-11	0.29845449381701883
1104	12-13	0.30886643681779447
1104	14-15	0.41645499690906007
1104	16-17	0.41827710142420216
1104	18-19	0.4243308843991471
1104	20-21	0.44377275635964963
1104	22-23	0.432310257856102
1104	24-25	0.4246378098084165
1104	26-27	0.41759454211013747
1104	28-29	0.39168006357216
1104	30-31	0.44403289354907116
1104	32-33	0.4012432813102933
1104	34-35	0.38704872050544736
1104	36-37	0.34244473524786656
1104	38-39	0.36819459483431416
1104	40-41	0.37255270415233355
1104	42-43	0.3427586885338627
1104	44-45	0.2672043558633419
1104	46-47	0.3333137298869744
1104	48-49	0.37673372084337586
1104	50-51	0.34716281190978293
1104	52-53	0.32590804269079854
1104	54-55	0.3514692707992566
1104	56-57	0.3191643152997017
1104	58-59	0.3082597632774977
1104	60-61	0.2568606163712275
1104	62-63	0.2727866788530591
1104	64-65	0.3004050406092915
1104	66-67	0.2854753572442448
1104	68-69	0.27472824116964745
1104	70-71	0.26551085904446126
1104	72-73	0.24613923510266034
1104	74-75	0.23067934934405798
1104	76-77	0.2668018438754629
1104	78-79	0.2284990606555155
1104	80-81	0.22279130852657403
1104	82-83	0.1842217944745812
1104	84-85	0.2064992799259855
1104	86-87	0.2274201815438559
1104	88-89	0.1740013057201324
1104	90-91	0.22230459419806436
1104	92-93	0.2375840022933957
1104	94-95	0.24163404700156121
1104	96-97	0.22399866334092877
1104	98-99	0.20234008550995242
1104	100-101	0.18212048806906722
1105	1	0.19784205636635477
1105	2	0.2034162621513005
1105	3	0.19480823951027304
1105	4	0.10037241840159794
1105	5	0.1278398634033664
1105	6	0.1664017691901094
1105	7	0.1584854643585274
1105	8	0.2017117260328547
1105	9	0.20878803998080286
1105	10-11	0.20334373094711822
1105	12-13	0.19388313531283785
1105	14-15	0.25674567192139364
1105	16-17	0.24848030899513418
1105	18-19	0.2617260029838917
1105	20-21	0.2846917567455023
1105	22-23	0.2439710769296468
1105	24-25	0.20653984481800336
1105	26-27	0.24754636651331907
1105	28-29	0.19897607703116904
1105	30-31	0.2675055992351645
1105	32-33	0.2721295280436067
1105	34-35	0.2927368451720156
1105	36-37	0.2428742457865738
1105	38-39	0.20505686898314224
1105	40-41	0.16880215357144124
1105	42-43	0.23342797895252687
1105	44-45	0.23962564724699575
1105	46-47	0.23933107299491496
1105	48-49	0.22956559905484397
1105	50-51	0.2565230300568402
1105	52-53	0.19203328552629984
1105	54-55	0.23941342658338272
1105	56-57	0.21757094585987602
1105	58-59	0.1616616911872839
1105	60-61	0.17568626322407255
1105	62-63	0.1660007730026578
1105	64-65	0.15109858741523396
1105	66-67	0.10058416727920871
1105	68-69	0.1391570685149901
1105	70-71	0.11717083275524942
1105	72-73	0.1217073678044116
1105	74-75	0.12551410360617155
1105	76-77	0.10266323421296164
1105	78-79	0.17349142787900718
1105	80-81	0.15940023343977572
1105	82-83	0.15532914179799207
1105	84-85	0.1562454270667999
1105	86-87	0.15851316561198558
1105	88-89	0.17809837745623014
1105	90-91	0.16032801612103498
1105	92-93	0.11790456146118089
1105	94-95	0.16618945496841775
1105	96-97	0.11006344890615338
1105	98-99	0.11094667932047031
1105	100-101	0.10516707250970825
1106	1	0.15133922021932733
1106	2	0.1504990700354938
1106	3	0.15088808736516057
1106	4	0.08703920721676184
1106	5	0.09113905716256454
1106	6	0.10820917502110916
1106	7	0.11111712971153054
1106	8	0.10968659907824474
1106	9	0.11660059364116648
1106	10-11	0.14454631193602552
1106	12-13	0.12700984569789142
1106	14-15	0.16686286013079865
1106	16-17	0.2009434593797934
1106	18-19	0.2315352891670841
1106	20-21	0.2124501423475209
1106	22-23	0.21061205812824113
1106	24-25	0.21776255503669262
1106	26-27	0.19102995067618878
1106	28-29	0.1668617545900517
1106	30-31	0.1961055091234627
1106	32-33	0.2194601066099935
1106	34-35	0.21585556046291288
1106	36-37	0.2279903339738354
1106	38-39	0.20037971049530512
1106	40-41	0.17814470628537293
1106	42-43	0.17247160118772342
1106	44-45	0.16870261827460808
1106	46-47	0.20298750212869976
1106	48-49	0.20861256117472493
1106	50-51	0.17097539553166996
1106	52-53	0.1666079296452807
1106	54-55	0.14344270061635456
1106	56-57	0.1604915781031906
1106	58-59	0.1896413719167569
1106	60-61	0.18053522001847
1106	62-63	0.14207333911469533
1106	64-65	0.19283722837616324
1106	66-67	0.1795566721826347
1106	68-69	0.09474086815168192
1106	70-71	0.10791675114278121
1106	72-73	0.10051960103605495
1106	74-75	0.1265514859425707
1106	76-77	0.11078910466704173
1106	78-79	0.12473278976860769
1106	80-81	0.12728296547549434
1106	82-83	0.1095185196844568
1106	84-85	0.07345136358065218
1106	86-87	0.11074578147330527
1106	88-89	0.11791047728103621
1106	90-91	0.11405898705840656
1106	92-93	0.12379510725035203
1106	94-95	0.16287693932638803
1106	96-97	0.1361468574449347
1106	98-99	0.11945120906908357
1106	100-101	0.09027179493969584
1107	1	0.18447605953269886
1107	2	0.1726833535731913
1107	3	0.18151100226267403
1107	4	0.11166509203162889
1107	5	0.12025284551079807
1107	6	0.12646212612931151
1107	7	0.1330599704587314
1107	8	0.14426945057580554
1107	9	0.178175689876916
1107	10-11	0.18104581566487354
1107	12-13	0.19762751998108996
1107	14-15	0.23450564995619771
1107	16-17	0.26459266702327966
1107	18-19	0.2366139419545803
1107	20-21	0.27483651478657123
1107	22-23	0.29655257255074474
1107	24-25	0.2801376308925896
1107	26-27	0.25489926239893634
1107	28-29	0.2348325516829064
1107	30-31	0.31852410304595935
1107	32-33	0.2730459831100518
1107	34-35	0.27980165344649777
1107	36-37	0.2652574279653379
1107	38-39	0.24016547542564837
1107	40-41	0.21084167243338925
1107	42-43	0.16550192314664258
1107	44-45	0.2249412874254304
1107	46-47	0.19809092815672358
1107	48-49	0.18759369942188897
1107	50-51	0.19514826778046768
1107	52-53	0.17875550961684183
1107	54-55	0.19898223491709643
1107	56-57	0.19111541887940575
1107	58-59	0.16690192520133706
1107	60-61	0.17782861284779727
1107	62-63	0.1823084654333158
1107	64-65	0.18212261756178094
1107	66-67	0.18383092901284925
1107	68-69	0.19088050537511947
1107	70-71	0.19120736653140824
1107	72-73	0.14413512455772803
1107	74-75	0.169453218071844
1107	76-77	0.12589053316397525
1107	78-79	0.1599752842354647
1107	80-81	0.11885476789707639
1107	82-83	0.1255608675515063
1107	84-85	0.14765524290978504
1107	86-87	0.16417354728948652
1107	88-89	0.17479459051423873
1107	90-91	0.15313953410223036
1107	92-93	0.15224065580228086
1107	94-95	0.20355993186357324
1107	96-97	0.1612030693768034
1107	98-99	0.16394546437151547
1107	100-101	0.17232342018282054
1108	1	0.17287876724424223
1108	2	0.16428120919472633
1108	3	0.13793574066608727
1108	4	0.07113469322370491
1108	5	0.13525349085987415
1108	6	0.13349728225775692
1108	7	0.14616953511476538
1108	8	0.16035732901657695
1108	9	0.15936657592583714
1108	10-11	0.15904030178197104
1108	12-13	0.17244255834128097
1108	14-15	0.21144185886417688
1108	16-17	0.2317606393749756
1108	18-19	0.2480586180353228
1108	20-21	0.2397133019426576
1108	22-23	0.2701361875236614
1108	24-25	0.22900570918079666
1108	26-27	0.22666036391123612
1108	28-29	0.2513326563934797
1108	30-31	0.26319707941782156
1108	32-33	0.2532189889861911
1108	34-35	0.263135663221874
1108	36-37	0.24616848447840312
1108	38-39	0.22541193231661083
1108	40-41	0.24630678050457533
1108	42-43	0.22515399509850909
1108	44-45	0.22364111676488108
1108	46-47	0.22055192651966138
1108	48-49	0.1520546742484754
1108	50-51	0.17691388947592657
1108	52-53	0.18250391873964134
1108	54-55	0.1608080143278272
1108	56-57	0.19383324381682598
1108	58-59	0.19448660311017107
1108	60-61	0.16673895678277262
1108	62-63	0.17037337416880405
1108	64-65	0.17799807808273727
1108	66-67	0.15923131896254716
1108	68-69	0.16049108350068053
1108	70-71	0.19506984699601304
1108	72-73	0.14858013913083568
1108	74-75	0.15323188815101219
1108	76-77	0.08654386039932405
1108	78-79	0.1042495329808304
1108	80-81	0.117014593367891
1108	82-83	0.16429916682513124
1108	84-85	0.15305980514546746
1108	86-87	0.12685943617704964
1108	88-89	0.15972404108211435
1108	90-91	0.12429865860629974
1108	92-93	0.13693646420501437
1108	94-95	0.19168550725751032
1108	96-97	0.16614674933602913
1108	98-99	0.14846171025544663
1108	100-101	0.12270375202595574
1109	1	0.10973467675197668
1109	2	0.10238066713965566
1109	3	0.09535207911805088
1109	4	0.037778946454047
1109	5	0.09636190367525899
1109	6	0.09062884934657944
1109	7	0.09008487350416061
1109	8	0.11835021265863332
1109	9	0.0727237857625127
1109	10-11	0.11079375045601125
1109	12-13	0.10522253534636405
1109	14-15	0.13108511923473287
1109	16-17	0.1465436777915059
1109	18-19	0.14250276849083576
1109	20-21	0.1620365094267271
1109	22-23	0.16806641475822914
1109	24-25	0.17096472889888759
1109	26-27	0.18256440089577808
1109	28-29	0.1436348564861305
1109	30-31	0.15791387353638697
1109	32-33	0.17595541273721693
1109	34-35	0.16163556823505587
1109	36-37	0.18132472878088635
1109	38-39	0.1927211281204464
1109	40-41	0.1547107533392449
1109	42-43	0.1777936999911347
1109	44-45	0.13096550933322249
1109	46-47	0.12177643257697923
1109	48-49	0.13832053895934138
1109	50-51	0.14527866356331032
1109	52-53	0.13396076063255435
1109	54-55	0.12290683136761515
1109	56-57	0.11844437760478854
1109	58-59	0.09435669404081892
1109	60-61	0.11907357621365833
1109	62-63	0.09221804704295522
1109	64-65	0.06196009139198111
1109	66-67	0.10564464280007968
1109	68-69	0.06979025135276373
1109	70-71	0.0779275646020281
1109	72-73	0.06901121627338114
1109	74-75	0.09153987172204125
1109	76-77	0.04648969371154266
1109	78-79	0.10966457135084084
1109	80-81	0.10039121628798142
1109	82-83	0.122987413414954
1109	84-85	0.1269556463339896
1109	86-87	0.15442508424045087
1109	88-89	0.16823184795617152
1109	90-91	0.14931951134648358
1109	92-93	0.1533381847767501
1109	94-95	0.17831034761942988
1109	96-97	0.14764989906718284
1109	98-99	0.13669220053078135
1109	100-101	0.11802137111906319
1110	1	0.07691221203693743
1110	2	0.08300334749544191
1110	3	0.09525459590589236
1110	4	0.04052812911814385
1110	5	0.04235003700204487
1110	6	0.04258279831874745
1110	7	0.03996109554167049
1110	8	0.06094867941816062
1110	9	0.0738349177177966
1110	10-11	0.09062598943432931
1110	12-13	0.08696029846270648
1110	14-15	0.10923796957109033
1110	16-17	0.1267421335310175
1110	18-19	0.14338932308205443
1110	20-21	0.11862665253474347
1110	22-23	0.11937957377516284
1110	24-25	0.08032234972406371
1110	26-27	0.12232144325573557
1110	28-29	0.05767309670066112
1110	30-31	0.10184722311388583
1110	32-33	0.098532966117304
1110	34-35	0.10476630135143239
1110	36-37	0.10930743078222349
1110	38-39	0.07892912957576925
1110	40-41	0.07964634465435694
1110	42-43	0.07480448513743454
1110	44-45	0.06667522961127759
1110	46-47	0.08391574833674298
1110	48-49	0.07944534570702189
1110	50-51	0.07977176816871889
1110	52-53	0.0741397470548435
1110	54-55	0.06263667657482586
1110	56-57	0.0625506402714393
1110	58-59	0.04362654759872697
1110	60-61	0.08473705130524678
1110	62-63	0.05533978957689811
1110	64-65	0.05874246886732237
1110	66-67	0.0982614781042983
1110	68-69	0.13009348279971533
1110	70-71	0.12499730342453574
1110	72-73	0.09903703186256507
1110	74-75	0.021555115953283632
1110	76-77	0.009000440636647511
1110	78-79	0.07932562421144951
1110	80-81	0.06648209295416052
1110	82-83	0.08744603957910613
1110	84-85	0.08493739655144594
1110	86-87	0.09392726158755949
1110	88-89	0.0974997362858332
1110	90-91	0.1166530058662758
1110	92-93	0.10596018220427794
1110	94-95	0.14187277358777806
1110	96-97	0.09967436034275323
1110	98-99	0.07849782165671115
1110	100-101	0.0691538497626496
1111	1	0.03350009742658955
1111	2	0.043297840784994435
1111	3	0.037338983743950394
1111	4	0.00627823125260818
1111	5	-0.006083126149036389
1111	6	0.020346042300047884
1111	7	0.03135101401753104
1111	8	0.04545907883776579
1111	9	0.028550088986840194
1111	10-11	0.0427537659952506
1111	12-13	0.05375577693099842
1111	14-15	0.05790216826260064
1111	16-17	0.05873560261294131
1111	18-19	0.07699957169008087
1111	20-21	0.0864882209988238
1111	22-23	0.06979701568341312
1111	24-25	0.05506517918279741
1111	26-27	0.07627151252326314
1111	28-29	0.027768707077534316
1111	30-31	0.056996966537028015
1111	32-33	0.10817889663876201
1111	34-35	0.047544265067642755
1111	36-37	0.03750427996405392
1111	38-39	0.042655182248104495
1111	40-41	0.06605908299714969
1111	42-43	0.05419282728939834
1111	44-45	-0.0623775441068517
1111	46-47	-0.012944048658944496
1111	48-49	-0.03210819932245812
1111	50-51	-0.0029395189611420847
1111	52-53	0.042630328761681824
1111	54-55	0.07293149568936741
1111	56-57	0.02829711208899255
1111	58-59	0.003652605777659801
1111	60-61	0.03708915172963856
1111	62-63	0.04137780276840175
1111	64-65	0.06202860931575316
1111	66-67	0.09246506487281891
1111	68-69	0.0754356325187544
1111	70-71	0.03564393137978783
1111	72-73	0.027213176068578093
1111	74-75	0.04284362021635246
1111	76-77	-0.010020277809111633
1111	78-79	0.07016110621930949
1111	80-81	0.04942957371292778
1111	82-83	0.05465470959307339
1111	84-85	0.06714174552916319
1111	86-87	0.09811245549181535
1111	88-89	0.10280082088660691
1111	90-91	0.08769598552763824
1111	92-93	0.06973052025828252
1111	94-95	0.10977476864200497
1111	96-97	0.07969539312338014
1111	98-99	0.06975731176074618
1111	100-101	0.07265299766138611
1112	1	-0.039080242439922586
1112	2	-0.04373334148239394
1112	3	-0.06670819771696301
1112	4	-6.88149290837714E-4
1112	5	-0.020738520726922616
1112	6	-3.7109202855134527E-4
1112	7	-0.008747779710887471
1112	8	-0.008215416836371503
1112	9	-0.037001043754273155
1112	10-11	-0.007102333821428886
1112	12-13	-0.01197677141454534
1112	14-15	-0.052427981329948636
1112	16-17	-0.027195720005451562
1112	18-19	-0.011177266390966167
1112	20-21	0.026708466638943662
1112	22-23	-0.0025690945348557648
1112	24-25	0.005951653459142392
1112	26-27	0.01348804095582068
1112	28-29	-0.0023323753522035418
1112	30-31	-0.0351824251405759
1112	32-33	-0.07316723467815933
1112	34-35	-0.03005271809718124
1112	36-37	-0.03596370348540745
1112	38-39	-0.046638337597620705
1112	40-41	-0.01743719384811726
1112	42-43	-0.028064259277144288
1112	44-45	-0.10038332329905586
1112	46-47	-0.06414817584029464
1112	48-49	-0.026110197850584882
1112	50-51	-0.006723984287958729
1112	52-53	0.015306713501864522
1112	54-55	0.04003521882160044
1112	56-57	-0.033504924406315695
1112	58-59	-0.056725464642532586
1112	60-61	-0.07717650532146081
