##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	SRR4342133_1.paired.trimmed.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	29977094
Sequences flagged as poor quality	0
Sequence length	50-101
%GC	46
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.51956800749265	34.0	31.0	34.0	31.0	34.0
2	32.60621259685812	34.0	31.0	34.0	31.0	34.0
3	32.61794708986802	34.0	31.0	34.0	31.0	34.0
4	36.11186374503146	37.0	35.0	37.0	35.0	37.0
5	36.11416483532393	37.0	35.0	37.0	35.0	37.0
6	36.134657582219276	37.0	36.0	37.0	35.0	37.0
7	36.1402006145092	37.0	36.0	37.0	35.0	37.0
8	36.119876763237954	37.0	36.0	37.0	35.0	37.0
9	37.90867837289365	39.0	38.0	39.0	35.0	39.0
10-11	37.891223662306956	39.0	38.0	39.0	35.0	39.0
12-13	37.88010223739499	39.0	38.0	39.0	35.0	39.0
14-15	39.332940027475644	41.0	39.0	41.0	36.0	41.0
16-17	39.31284098118383	41.0	39.0	41.0	36.0	41.0
18-19	39.322160129997926	41.0	39.0	41.0	36.0	41.0
20-21	39.35369974487854	41.0	39.0	41.0	36.0	41.0
22-23	39.33093224446639	41.0	39.0	41.0	36.0	41.0
24-25	39.30868168875875	41.0	39.0	41.0	36.0	41.0
26-27	39.243725892843386	40.5	39.0	41.0	36.0	41.0
28-29	39.167208535957485	40.0	39.0	41.0	36.0	41.0
30-31	39.06487131474452	40.0	39.0	41.0	35.0	41.0
32-33	38.93507324292341	40.0	38.0	41.0	35.0	41.0
34-35	38.8068967425595	40.0	38.0	41.0	35.0	41.0
36-37	38.67000723952762	40.0	38.0	41.0	34.5	41.0
38-39	38.5191458017912	40.0	38.0	41.0	34.0	41.0
40-41	38.349447714978645	40.0	37.0	41.0	34.0	41.0
42-43	38.1544970302992	40.0	37.0	41.0	33.0	41.0
44-45	37.93956782468641	40.0	36.0	41.0	33.0	41.0
46-47	37.711567555547575	39.5	35.5	41.0	33.0	41.0
48-49	37.50191492877862	39.0	35.0	41.0	33.0	41.0
50-51	36.54371704250386	38.0	34.5	40.0	31.0	40.5
52-53	36.510237773885784	38.0	34.5	40.0	31.0	40.5
54-55	36.81736373105941	38.0	35.0	40.0	32.0	41.0
56-57	36.68180266733926	38.0	35.0	40.0	31.5	41.0
58-59	36.45693508759095	37.0	35.0	40.0	31.0	41.0
60-61	36.364132884329194	37.0	35.0	40.0	31.5	41.0
62-63	36.41486571816407	36.5	35.0	40.0	32.0	41.0
64-65	36.24122382819432	36.0	35.0	40.0	32.0	41.0
66-67	36.04533391544794	36.0	35.0	40.0	31.5	41.0
68-69	35.99558624954834	35.0	35.0	39.0	32.0	41.0
70-71	35.82942027638414	35.0	35.0	39.0	32.0	41.0
72-73	35.6240925273939	35.0	35.0	39.0	32.0	41.0
74-75	35.414936061024626	35.0	35.0	37.5	31.0	40.5
76-77	35.191804618524145	35.0	34.0	37.0	31.0	39.5
78-79	34.9662933201317	35.0	34.0	37.0	31.0	39.0
80-81	34.739793922506635	35.0	34.0	36.0	31.0	39.0
82-83	34.535890033665794	35.0	34.0	36.0	31.0	38.0
84-85	34.35685291524134	35.0	34.0	36.0	31.0	37.0
86-87	34.16826834185342	35.0	34.0	35.0	31.0	37.0
88-89	34.02342918746955	35.0	34.0	35.0	31.0	36.5
90-91	33.90930933705141	35.0	34.0	35.0	31.0	36.0
92-93	33.82363268184884	35.0	34.0	35.0	31.0	36.0
94-95	33.7597138270398	35.0	34.0	35.0	31.0	36.0
96-97	33.72726011978301	35.0	34.0	35.0	31.0	36.0
98-99	33.74464180161586	35.0	34.0	35.0	31.0	35.5
100-101	33.66771786747981	35.0	33.5	35.0	30.5	35.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1103	26-27	0.5804427924818967
1103	28-29	0.5503310300898008
1103	30-31	0.5589170444326044
1103	32-33	0.5603312329656447
1103	34-35	0.5722487195802515
1103	36-37	0.5540048293683455
1103	38-39	0.5540397168326834
1103	40-41	0.5212454245709282
1103	42-43	0.46264089261257624
1103	44-45	0.42680793487783575
1103	46-47	0.44897414826635895
1103	48-49	0.4543270246172284
1103	50-51	0.3812573025160688
1103	52-53	0.4270723623884791
1103	54-55	0.3765222308686589
1103	56-57	0.3179399028688934
1103	58-59	0.27193085298835484
1103	60-61	0.28725625578410785
1103	62-63	0.27708098503099166
1103	64-65	0.28345012871636754
1103	66-67	0.23494484055388654
1103	68-69	0.2563785070430171
1103	70-71	0.20985973790822499
1103	72-73	0.21940216596816953
1103	74-75	0.24585211657957018
1103	76-77	0.24475544494172397
1103	78-79	0.20486618827970204
1103	80-81	0.2107448839754298
1103	82-83	0.21995158638241463
1103	84-85	0.16748914068206489
1103	86-87	0.18187595174435955
1103	88-89	0.1601065197643905
1103	90-91	0.1777212519455844
1103	92-93	0.16143514981146723
1103	94-95	0.14025354569998427
1103	96-97	0.14481611351837387
1103	98-99	0.09843727279140069
1103	100-101	0.11074373114769287
1104	1	0.39977902438797486
1104	2	0.43751952398499583
1104	3	0.47444962887237097
1104	4	0.306780150570809
1104	5	0.30736247331184074
1104	6	0.3403363910975514
1104	7	0.32180106030312317
1104	8	0.33044619882814885
1104	9	0.38708282078759737
1104	10-11	0.3995676137630326
1104	12-13	0.4052634904378536
1104	14-15	0.5374318412398438
1104	16-17	0.5744498210100133
1104	18-19	0.48965100267597705
1104	20-21	0.4896906275278994
1104	22-23	0.49764344457779686
1104	24-25	0.514760056689255
1104	26-27	0.4766349429030541
1104	28-29	0.42652936441802325
1104	30-31	0.4822034859750133
1104	32-33	0.47838175047313314
1104	34-35	0.4853910280622671
1104	36-37	0.4948390475853657
1104	38-39	0.43105960910668983
1104	40-41	0.4643173266543883
1104	42-43	0.4789403918811175
1104	44-45	0.4315300968975677
1104	46-47	0.31820299747748493
1104	48-49	0.3656972878908036
1104	50-51	0.3405163090356993
1104	52-53	0.3263795522201747
1104	54-55	0.3189139854947456
1104	56-57	0.26315715590666855
1104	58-59	0.25019390904432015
1104	60-61	0.2628872509033968
1104	62-63	0.2841593154338753
1104	64-65	0.3187579537818621
1104	66-67	0.27153500843842693
1104	68-69	0.2748460639734063
1104	70-71	0.2759678554510714
1104	72-73	0.2502146383537607
1104	74-75	0.17039645668766212
1104	76-77	0.18405019956895785
1104	78-79	0.18154701360570868
1104	80-81	0.17255268039287586
1104	82-83	0.1677537720745832
1104	84-85	0.17275302032707884
1104	86-87	0.11999839559863545
1104	88-89	0.14661105411652642
1104	90-91	0.18409664604414644
1104	92-93	0.1482999978042301
1104	94-95	0.12109708431098909
1104	96-97	0.1291469818529123
1104	98-99	0.11836823915090378
1104	100-101	0.09205355913088908
1105	1	0.21633232531372926
1105	2	0.21240403182149947
1105	3	0.23168937912887344
1105	4	0.21713178324690574
1105	5	0.1873255839386374
1105	6	0.1718248524441961
1105	7	0.20032860436389655
1105	8	0.21597245363698647
1105	9	0.2742691566547535
1105	10-11	0.28191214604357384
1105	12-13	0.23088348517837431
1105	14-15	0.2852676952599609
1105	16-17	0.31159948532943815
1105	18-19	0.30163688006729217
1105	20-21	0.27629643470429244
1105	22-23	0.28279813120644803
1105	24-25	0.29496265505771646
1105	26-27	0.31771021809995403
1105	28-29	0.3008285626172409
1105	30-31	0.30340410543485063
1105	32-33	0.33507590981442803
1105	34-35	0.320070209076043
1105	36-37	0.272230254317563
1105	38-39	0.3296605405078168
1105	40-41	0.28889091812406065
1105	42-43	0.26227969149601194
1105	44-45	0.2829358734052505
1105	46-47	0.2406031208913859
1105	48-49	0.2178420339534739
1105	50-51	0.15672992250764395
1105	52-53	0.15046454929260022
1105	54-55	0.18093346488591067
1105	56-57	0.1702471242614223
1105	58-59	0.15375406706906602
1105	60-61	0.23487772541388097
1105	62-63	0.19850348108446525
1105	64-65	0.19554381537638932
1105	66-67	0.19154517781158376
1105	68-69	0.1528633922403273
1105	70-71	0.09270924073434372
1105	72-73	0.13062555984091517
1105	74-75	0.1328072600229362
1105	76-77	0.12659189130224036
1105	78-79	0.1572307208508832
1105	80-81	0.13554824001640497
1105	82-83	0.14433913539004095
1105	84-85	0.08351931687688108
1105	86-87	0.10832129413557112
1105	88-89	0.12425057060610811
1105	90-91	0.11758972803649925
1105	92-93	0.068329864999356
1105	94-95	0.11953058932042637
1105	96-97	0.024148362355290942
1105	98-99	0.07939596895385392
1105	100-101	0.05010492445891401
1106	1	0.18904147140719374
1106	2	0.2110895469904719
1106	3	0.2392802175959261
1106	4	0.2129066084790523
1106	5	0.19854822436518305
1106	6	0.18749409239864434
1106	7	0.20958287858662317
1106	8	0.22996751964095807
1106	9	0.20772208286744132
1106	10-11	0.24319258122212517
1106	12-13	0.21877797535454846
1106	14-15	0.276613471851789
1106	16-17	0.20717463425803828
1106	18-19	0.27396082740047234
1106	20-21	0.2888663206391513
1106	22-23	0.2993715075713155
1106	24-25	0.2551695205398232
1106	26-27	0.24832774418168668
1106	28-29	0.2735637852596611
1106	30-31	0.26192207204852735
1106	32-33	0.24248240420998712
1106	34-35	0.20972614423817504
1106	36-37	0.2804134113642647
1106	38-39	0.2467779566755013
1106	40-41	0.22707857277242738
1106	42-43	0.2011147405210565
1106	44-45	0.21901163981555527
1106	46-47	0.23507909105949665
1106	48-49	0.21938935149903216
1106	50-51	0.21676625633461555
1106	52-53	0.19152615193371503
1106	54-55	0.19514020253318876
1106	56-57	0.20082017313457357
1106	58-59	0.17320898514726935
1106	60-61	0.16519033790483917
1106	62-63	0.19128561058899862
1106	64-65	0.21458544471895635
1106	66-67	0.16579305711199055
1106	68-69	0.1512093236438048
1106	70-71	0.15750881088607116
1106	72-73	0.13370926528956772
1106	74-75	0.10485590660993438
1106	76-77	0.13212675080585967
1106	78-79	0.1585429603873152
1106	80-81	0.13911980876213192
1106	82-83	0.13190347047137863
1106	84-85	0.12812513599283193
1106	86-87	0.13420765944501056
1106	88-89	0.08639435002775997
1106	90-91	0.11935665554191388
1106	92-93	0.08826992217345975
1106	94-95	0.0818228009273625
1106	96-97	0.11259047260103472
1106	98-99	0.07579072818629129
1106	100-101	0.06252058337261701
1107	1	0.21038569822780318
1107	2	0.2726535294738568
1107	3	0.25860310976769085
1107	4	0.19117253335382145
1107	5	0.24437971842086625
1107	6	0.21068704155859308
1107	7	0.22784467398639663
1107	8	0.24473862012721526
1107	9	0.2641155813803451
1107	10-11	0.2809614595995882
1107	12-13	0.2830541103352502
1107	14-15	0.31612550017798213
1107	16-17	0.34214053900679176
1107	18-19	0.3464069203699083
1107	20-21	0.31721292979909066
1107	22-23	0.3455263856347912
1107	24-25	0.33964711034113293
1107	26-27	0.3756431933996609
1107	28-29	0.35847172628131574
1107	30-31	0.3117066801672337
1107	32-33	0.35054801276910297
1107	34-35	0.3244835681563458
1107	36-37	0.31325796146744267
1107	38-39	0.3637789625703505
1107	40-41	0.35081494903652555
1107	42-43	0.3695513801813277
1107	44-45	0.2874734737933409
1107	46-47	0.31031244341100006
1107	48-49	0.301384351131432
1107	50-51	0.24464139443538357
1107	52-53	0.2861744320485613
1107	54-55	0.28893275994866485
1107	56-57	0.22956550609325177
1107	58-59	0.23528017023350145
1107	60-61	0.2334357224851047
1107	62-63	0.2399110552822492
1107	64-65	0.2665585324748818
1107	66-67	0.19677681637890743
1107	68-69	0.17548973149336433
1107	70-71	0.22029054867042674
1107	72-73	0.20636641777863218
1107	74-75	0.17013543076522808
1107	76-77	0.15705902180809517
1107	78-79	0.17325840080074784
1107	80-81	0.16855636017823628
1107	82-83	0.1614250847672949
1107	84-85	0.17380125106676303
1107	86-87	0.19405226062373515
1107	88-89	0.20000119722809728
1107	90-91	0.20060672118010103
1107	92-93	0.19062495379813527
1107	94-95	0.20488735251326062
1107	96-97	0.16599133185606263
1107	98-99	0.18361262034490267
1107	100-101	0.17999000001782406
1108	1	0.1793220637583417
1108	2	0.21897178590558042
1108	3	0.2439696804740379
1108	4	0.2209946969755734
1108	5	0.21886152181417629
1108	6	0.1916020837630441
1108	7	0.23128694184536158
1108	8	0.19488070825392612
1108	9	0.2533223126020019
1108	10-11	0.2531720570198033
1108	12-13	0.24086255540561297
1108	14-15	0.3351821998230733
1108	16-17	0.35605581837640443
1108	18-19	0.3301364893540537
1108	20-21	0.3159202523800033
1108	22-23	0.3135511033626628
1108	24-25	0.2582783118127594
1108	26-27	0.2696248357821318
1108	28-29	0.29087283091850935
1108	30-31	0.33764163239946754
1108	32-33	0.30240247480455196
1108	34-35	0.3384812590148769
1108	36-37	0.30964221332173025
1108	38-39	0.2543623420309373
1108	40-41	0.30831752003768287
1108	42-43	0.29130190048582705
1108	44-45	0.33475127562523
1108	46-47	0.32252068929691546
1108	48-49	0.31521337617283507
1108	50-51	0.25070172566619675
1108	52-53	0.2782758573730675
1108	54-55	0.28280722923424406
1108	56-57	0.2444362740221777
1108	58-59	0.2053954764224315
1108	60-61	0.23832695142358773
1108	62-63	0.18552479088259588
1108	64-65	0.21043773356784357
1108	66-67	0.1473929989925722
1108	68-69	0.171228501112914
1108	70-71	0.17873505889859587
1108	72-73	0.21027106756478986
1108	74-75	0.18888470442824
1108	76-77	0.16865032233334887
1108	78-79	0.2004745463265607
1108	80-81	0.18981452722123748
1108	82-83	0.16739843185144565
1108	84-85	0.16413184678636128
1108	86-87	0.14722541773945608
1108	88-89	0.15759981236907805
1108	90-91	0.22305019900630185
1108	92-93	0.207297497696608
1108	94-95	0.18688676219742462
1108	96-97	0.18107305074796187
1108	98-99	0.17410183363917753
1108	100-101	0.14644371394281563
1109	1	0.16316174357625357
1109	2	0.18871404076645604
1109	3	0.18860270950443692
1109	4	0.18921870694063614
1109	5	0.166282949488469
1109	6	0.14774533783115373
1109	7	0.13915258592572144
1109	8	0.16056834974938994
1109	9	0.1862132069681124
1109	10-11	0.2054922055683832
1109	12-13	0.20039548589282674
1109	14-15	0.2792532400547145
1109	16-17	0.2641455795633476
1109	18-19	0.2288298478401316
1109	20-21	0.21003857443572116
1109	22-23	0.2038500676012589
1109	24-25	0.23004206723117449
1109	26-27	0.2067899476212247
1109	28-29	0.22782564273072836
1109	30-31	0.22938600443084312
1109	32-33	0.234016822945172
1109	34-35	0.21538303904973333
1109	36-37	0.2616662157238636
1109	38-39	0.25246678115632193
1109	40-41	0.2954246572837249
1109	42-43	0.26794110500954105
1109	44-45	0.23291605050873443
1109	46-47	0.23398454073754493
1109	48-49	0.23025981842152987
1109	50-51	0.20455232027123316
1109	52-53	0.2039162877628442
1109	54-55	0.23407093542357416
1109	56-57	0.24662506853884736
1109	58-59	0.2517876429076935
1109	60-61	0.19311107679826733
1109	62-63	0.1408821331386605
1109	64-65	0.1982969861297832
1109	66-67	0.1813148859150644
1109	68-69	0.17138463795609482
1109	70-71	0.1250184976604629
1109	72-73	0.10704799205033311
1109	74-75	0.12740059834694506
1109	76-77	0.15489009465171932
1109	78-79	0.15250016391402
1109	80-81	0.14482483740722785
1109	82-83	0.1661466444805555
1109	84-85	0.17984470488983817
1109	86-87	0.16091834561585472
1109	88-89	0.1425484289235257
1109	90-91	0.18264072776118923
1109	92-93	0.18682705652130238
1109	94-95	0.1877679941035737
1109	96-97	0.19799485639923375
1109	98-99	0.18490788541901537
1109	100-101	0.16919436899523532
1110	1	0.09667814250006046
1110	2	0.11295144047946337
1110	3	0.12123640816353287
1110	4	0.11979839100056466
1110	5	0.12509670452975286
1110	6	0.1203069572078661
1110	7	0.1133743903830009
1110	8	0.14005640021164112
1110	9	0.060734741992369834
1110	10-11	0.15153765639112038
1110	12-13	0.13786331933789597
1110	14-15	0.1922122114967877
1110	16-17	0.15574513739046836
1110	18-19	0.14281659412393566
1110	20-21	0.15306268190533956
1110	22-23	0.15641326118974774
1110	24-25	0.15611416763168506
1110	26-27	0.1463846017545194
1110	28-29	0.16472696468271408
1110	30-31	0.16097697136028444
1110	32-33	0.1731026588125033
1110	34-35	0.19527647182621877
1110	36-37	0.1940682624457395
1110	38-39	0.18873581132394435
1110	40-41	0.1876527458315067
1110	42-43	0.21374094288234602
1110	44-45	0.18681366435313862
1110	46-47	0.14724740151719118
1110	48-49	0.1565490222980941
1110	50-51	0.07190446310190168
1110	52-53	0.09074081324900618
1110	54-55	0.12496384795251458
1110	56-57	0.15848978699013117
1110	58-59	0.17096575897303268
1110	60-61	0.16475718005242612
1110	62-63	0.16026855193167222
1110	64-65	0.14472773091527813
1110	66-67	0.1053279323768308
1110	68-69	0.09614844983634185
1110	70-71	0.1297852739565002
1110	72-73	0.11749924340244888
1110	74-75	0.10857246194179737
1110	76-77	0.13784581675098195
1110	78-79	0.150943480028765
1110	80-81	0.1205768339094746
1110	82-83	0.1262177798418591
1110	84-85	0.11808576763716871
1110	86-87	0.11126304439780199
1110	88-89	0.1354030220834943
1110	90-91	0.15630152255814522
1110	92-93	0.1331353594521829
1110	94-95	0.13220290153874714
1110	96-97	0.14493020874919438
1110	98-99	0.14611242700894422
1110	100-101	0.10869193903766217
1111	1	0.03911748287278982
1111	2	0.07033592496073737
1111	3	0.08243779960969988
1111	4	0.0638048597302614
1111	5	0.08482368140112584
1111	6	0.08342258489794574
1111	7	0.0724437203367998
1111	8	0.06257524123059
1111	9	0.07781073890134138
1111	10-11	0.10030071897381987
1111	12-13	0.09050896114786866
1111	14-15	0.18597954408003403
1111	16-17	0.14670839945948444
1111	18-19	0.1403570600637778
1111	20-21	0.12650699701710977
1111	22-23	0.13111987728979813
1111	24-25	0.12470571493133775
1111	26-27	0.1250165515969286
1111	28-29	0.11380054259620209
1111	30-31	0.12097618831750623
1111	32-33	0.1285244764225908
1111	34-35	0.1304587665084469
1111	36-37	0.13319436489721426
1111	38-39	0.15318616671967078
1111	40-41	0.14731508138363125
1111	42-43	0.12664537416979016
1111	44-45	0.15500205363934327
1111	46-47	0.13184551405228007
1111	48-49	0.09212292132074396
1111	50-51	0.08224416114683919
1111	52-53	0.1064323323970271
1111	54-55	0.10635263374671666
1111	56-57	0.09206441573049062
1111	58-59	0.11654920626356358
1111	60-61	0.12649834925100123
1111	62-63	0.1240673210817036
1111	64-65	0.12044576999376488
1111	66-67	0.1024724608582872
1111	68-69	0.10832862156997436
1111	70-71	0.10876295143496861
1111	72-73	0.09603893874066927
1111	74-75	0.09573883762131885
1111	76-77	0.13598087954368765
1111	78-79	0.12200745071744024
1111	80-81	0.14671409393017854
1111	82-83	0.12740365666514464
1111	84-85	0.125488163276664
1111	86-87	0.10666126872408199
1111	88-89	0.14175599152310525
1111	90-91	0.15002757432497305
1111	92-93	0.1398259169084497
1111	94-95	0.15217814490878112
1111	96-97	0.17293322800177435
1111	98-99	0.16708080126914382
1111	100-101	0.10802787691501692
1112	1	-0.008920119773364377
1112	2	-0.023936002260015243
1112	3	-0.013075029585579045
1112	4	0.029106408908546655
1112	5	0.04168472875327467
1112	6	0.0472157144750085
1112	7	0.04692947851449247
1112	8	0.05333059658940442
1112	9	0.039169575408671164
1112	10-11	0.02528430188903741
1112	12-13	0.017524751637267855
1112	14-15	0.059737711792287485
1112	16-17	0.057538263598331696
1112	18-19	0.07614313809814632
1112	20-21	0.04141008233018084
1112	22-23	0.0488083968343318
1112	24-25	0.07772639010345728
1112	26-27	0.06158705322764746
1112	28-29	0.002540621175619151
1112	30-31	0.03633753213214419
1112	32-33	0.08415429826515464
1112	34-35	0.057877391171636816
1112	36-37	0.029780944594314462
1112	38-39	-0.024035376448260592
1112	40-41	0.02073569885922666
1112	42-43	0.027731625786820757
1112	44-45	-0.02223473579733337
1112	46-47	0.047300902519985755
1112	48-49	0.07107740504500981
1112	50-51	0.01679545534667426
1112	52-53	0.028733647571094423
1112	54-55	0.03686090353065197
1112	56-57	0.045336026637954774
1112	58-59	0.046854696999410805
1112	60-61	0.03598997466027498
1112	62-63	0.018271540252904117
1112	64-65	0.037906849257048236
