##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	SRR4342129_1.paired.trimmed.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	24055346
Sequences flagged as poor quality	0
Sequence length	50-101
%GC	45
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1106	60-61	0.13567316382885508
1106	62-63	0.15031135601432766
1106	64-65	0.1701628749870565
1106	66-67	0.10296335947631974
1106	68-69	0.1170497526734593
1106	70-71	0.0963440272825764
1106	72-73	0.09028581744922093
1106	74-75	0.08289629102709739
1106	76-77	0.11241170496686692
1106	78-79	0.13528999658586116
1106	80-81	0.1273572742706719
1106	82-83	0.09265155338341202
1106	84-85	0.10487456738521672
1106	86-87	0.11061237155502823
1106	88-89	0.0844988156092299
1106	90-91	0.10340603906065837
1106	92-93	0.07038332073493336
1106	94-95	0.06941316870858572
1106	96-97	0.06951358550738718
1106	98-99	0.06017654574107212
1106	100-101	0.06106965775188655
1107	1	0.216488478737773
1107	2	0.2632883222621345
1107	3	0.27598005522207814
1107	4	0.22664902483396077
1107	5	0.24629855107986032
1107	6	0.23831016984606634
1107	7	0.2584465807861065
1107	8	0.26164784755856374
1107	9	0.2744369043825614
1107	10-11	0.2823344784091546
1107	12-13	0.307580241346443
1107	14-15	0.3169363259941278
1107	16-17	0.3529427355136292
1107	18-19	0.3353522996632776
1107	20-21	0.31402106872901214
1107	22-23	0.35185022560197154
1107	24-25	0.33858832423331364
1107	26-27	0.3966505714411852
1107	28-29	0.36933113384480265
1107	30-31	0.3498480995683835
1107	32-33	0.37421850435219994
1107	34-35	0.3245153331374766
1107	36-37	0.33807965084398717
1107	38-39	0.3820963890757625
1107	40-41	0.3478091683481992
1107	42-43	0.37998385988336736
1107	44-45	0.3352058803378313
1107	46-47	0.35450674162461127
1107	48-49	0.34916245129007706
1107	50-51	0.28878855032700557
1107	52-53	0.2704577065872158
1107	54-55	0.2930882351209263
1107	56-57	0.25904413617055155
1107	58-59	0.2633439047767965
1107	60-61	0.2650119480090254
1107	62-63	0.2575115841211897
1107	64-65	0.2739414209767119
1107	66-67	0.248694541193359
1107	68-69	0.20995464827709043
1107	70-71	0.2330338210634011
1107	72-73	0.22128037805307343
1107	74-75	0.19311580042091236
1107	76-77	0.1794913566813392
1107	78-79	0.16833034859991614
1107	80-81	0.1647545748632595
1107	82-83	0.1836702610903842
1107	84-85	0.17424478843133784
1107	86-87	0.1799367152590179
1107	88-89	0.22441176995633327
1107	90-91	0.22891245321618925
1107	92-93	0.23387243902675436
1107	94-95	0.2017469921205688
1107	96-97	0.183987375068007
1107	98-99	0.19881109326328072
1107	100-101	0.1889591568617206
1108	1	0.18637080807936712
1108	2	0.22474978359782227
1108	3	0.24924477023651548
1108	4	0.2148669215475394
1108	5	0.2243129595319715
1108	6	0.20399972298534408
1108	7	0.2297683313524601
1108	8	0.17764507744897884
1108	9	0.2405383356914257
1108	10-11	0.26582306272388934
1108	12-13	0.22907149095659918
1108	14-15	0.3108615818733611
1108	16-17	0.3208470788900968
1108	18-19	0.32435101732856
1108	20-21	0.32725986226693493
1108	22-23	0.32344070451295437
1108	24-25	0.25501243696251663
1108	26-27	0.27878428602422645
1108	28-29	0.2622468267785436
1108	30-31	0.2872538904128703
1108	32-33	0.2767869531856988
1108	34-35	0.2965416130143623
1108	36-37	0.2887829473679844
1108	38-39	0.27315335767115556
1108	40-41	0.29785691196734376
1108	42-43	0.28246372107707174
1108	44-45	0.28983808029602187
1108	46-47	0.2904450157296523
1108	48-49	0.28520047457859476
1108	50-51	0.24481277056472805
1108	52-53	0.276719914836697
1108	54-55	0.27912736845724595
1108	56-57	0.228580988644552
1108	58-59	0.21884560457867508
1108	60-61	0.2320664124937295
1108	62-63	0.1824227058258714
1108	64-65	0.1990588892431333
1108	66-67	0.14327774469476395
1108	68-69	0.16864311615641014
1108	70-71	0.1735262100537156
1108	72-73	0.2188786748618199
1108	74-75	0.15964532451461366
1108	76-77	0.15881361061831
1108	78-79	0.19587661027474468
1108	80-81	0.17442042673619795
1108	82-83	0.1534096807423566
1108	84-85	0.14432441570867383
1108	86-87	0.12201420118078232
1108	88-89	0.16071157939909853
1108	90-91	0.19330541357300746
1108	92-93	0.20784217118351478
1108	94-95	0.20776542212293947
1108	96-97	0.19015280469837137
1108	98-99	0.17928246321795172
1108	100-101	0.1538966613430759
1109	1	0.1617665249399849
1109	2	0.18045669554481236
1109	3	0.21148942448132146
1109	4	0.19956314501937555
1109	5	0.1718077711137198
1109	6	0.16345105278217176
1109	7	0.13080692147140383
1109	8	0.1464913248394808
