##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	SRR4342129_2.paired.trimmed.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	24055346
Sequences flagged as poor quality	0
Sequence length	50-101
%GC	45
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.776848023719964	34.0	31.0	34.0	31.0	34.0
2	32.9639339213828	34.0	31.0	34.0	31.0	34.0
3	33.019959929073565	34.0	31.0	34.0	31.0	34.0
4	36.40285897363522	37.0	37.0	37.0	35.0	37.0
5	36.3128622219776	37.0	37.0	37.0	35.0	37.0
6	36.30177466580609	37.0	37.0	37.0	35.0	37.0
7	36.30988442236499	37.0	37.0	37.0	35.0	37.0
8	36.29143176739175	37.0	37.0	37.0	35.0	37.0
9	38.106067898586865	39.0	38.0	39.0	37.0	39.0
10-11	38.083395474752265	39.0	38.0	39.0	36.0	39.0
12-13	38.07382313270406	39.0	38.0	39.0	35.0	39.0
14-15	39.56367395422207	41.0	39.0	41.0	37.0	41.0
16-17	39.53115446770127	41.0	39.0	41.0	37.0	41.0
18-19	39.5180685407726	41.0	39.0	41.0	37.0	41.0
20-21	39.50037688088128	41.0	39.0	41.0	37.0	41.0
22-23	39.454091119703705	41.0	39.0	41.0	37.0	41.0
24-25	39.41034955389958	41.0	39.0	41.0	36.0	41.0
26-27	39.32424767450861	41.0	39.0	41.0	36.0	41.0
28-29	39.23591350546361	40.0	39.0	41.0	36.0	41.0
30-31	39.13922770015447	40.0	39.0	41.0	35.5	41.0
32-33	39.03987635430394	40.0	38.0	41.0	35.0	41.0
34-35	38.90855167911532	40.0	38.0	41.0	35.0	41.0
36-37	38.782598595754976	40.0	38.0	41.0	35.0	41.0
38-39	38.65377492387763	40.0	38.0	41.0	35.0	41.0
40-41	38.49449529846713	40.0	38.0	41.0	34.0	41.0
42-43	38.30342880954612	40.0	37.0	41.0	34.0	41.0
44-45	38.12159862510396	40.0	37.0	41.0	33.5	41.0
46-47	38.13962501308441	40.0	36.5	41.0	34.0	41.0
48-49	38.02751691869242	40.0	36.0	41.0	34.0	41.0
50-51	37.88124331310862	39.0	35.0	41.0	33.5	41.0
52-53	37.74777874577562	39.0	35.0	41.0	33.0	41.0
54-55	37.52852512715751	39.0	35.0	41.0	33.0	41.0
56-57	37.31248077774122	38.5	35.0	41.0	33.0	41.0
58-59	37.101509411522656	38.0	35.0	41.0	33.0	41.0
60-61	36.89851010349501	37.0	35.0	40.0	33.0	41.0
62-63	36.67310394042172	37.0	35.0	40.0	33.0	41.0
64-65	36.457368963938734	36.0	35.0	40.0	33.0	41.0
66-67	36.23693673398836	36.0	35.0	39.5	33.0	41.0
68-69	36.00882964376238	35.0	35.0	39.0	32.0	41.0
70-71	35.77212183512661	35.0	35.0	39.0	32.0	41.0
72-73	35.56806349334879	35.0	35.0	38.5	32.0	40.5
74-75	35.34164484592452	35.0	35.0	37.0	32.0	40.0
76-77	34.15333052957284	34.5	33.0	36.0	30.0	39.0
78-79	34.836832445478706	35.0	34.0	36.0	31.5	39.0
80-81	34.80539950916297	35.0	34.0	36.0	32.0	39.0
82-83	34.663267349831415	35.0	34.0	36.0	32.0	37.5
84-85	34.50647713785936	35.0	34.0	35.5	32.0	37.0
86-87	34.34602277967266	35.0	34.0	35.0	32.0	37.0
88-89	34.22060417582276	35.0	34.0	35.0	31.5	36.0
90-91	34.11876750108364	35.0	34.0	35.0	31.0	36.0
92-93	34.04467248829684	35.0	34.0	35.0	31.0	36.0
94-95	33.956401074115846	35.0	34.0	35.0	31.0	36.0
96-97	33.93901178206772	35.0	34.0	35.0	31.0	36.0
98-99	33.94866041963291	35.0	34.0	35.0	31.0	35.0
100-101	33.77948716791983	35.0	33.5	35.0	30.5	35.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1103	26-27	0.44665743567890104
1103	28-29	0.4355867197970227
1103	30-31	0.5024408474818784
1103	32-33	0.49783600223025815
1103	34-35	0.5071570007437813
1103	36-37	0.4652883791845568
1103	38-39	0.4511240400818224
1103	40-41	0.4279217633610628
1103	42-43	0.36773794321566555
1103	44-45	0.432569622249936
1103	46-47	0.44755202206010125
1103	48-49	0.39561613352295666
1103	50-51	0.3775201863265991
1103	52-53	0.35263403896134093
1103	54-55	0.3396382477232507
1103	56-57	0.30357101545181564
1103	58-59	0.2891727499427148
1103	60-61	0.2824123014982547
1103	62-63	0.29762493590175154
1103	64-65	0.23444709958315713
1103	66-67	0.2447337860494514
1103	68-69	0.2515626370528281
1103	70-71	0.2266523434964327
1103	72-73	0.21369734473204005
1103	74-75	0.2634019038819986
1103	76-77	0.30405920637906547
1103	78-79	0.2485755422192284
1103	80-81	0.2229172460045703
1103	82-83	0.2146676582935001
1103	84-85	0.22493379415858783
1103	86-87	0.23641431335526164
1103	88-89	0.25760053873114686
1103	90-91	0.2766974766603525
1103	92-93	0.23674373656784553
1103	94-95	0.28130977871921914
1103	96-97	0.23628234739853582
1103	98-99	0.1939757302437215
1103	100-101	0.211711858436054
1104	1	0.3286464494640384
1104	2	0.2931800705907932
1104	3	0.29807204187210345
1104	4	0.1578511894651058
1104	5	0.222463550331355
1104	6	0.2187463236075402
1104	7	0.22410758228082983
1104	8	0.2641333995108397
1104	9	0.3001235519418586
1104	10-11	0.31578367220548387
1104	12-13	0.3025166136778026
1104	14-15	0.4148839543470828
1104	16-17	0.4231537654655213
1104	18-19	0.41813767043348093
1104	20-21	0.44023951890251567
1104	22-23	0.40527195022656315
1104	24-25	0.4091115350208625
1104	26-27	0.41578410050580317
1104	28-29	0.3934347349562941
1104	30-31	0.4563133663881018
1104	32-33	0.40098512627027816
1104	34-35	0.4180067215293235
1104	36-37	0.3766269735983201
1104	38-39	0.38677303517068395
1104	40-41	0.37583800768566533
1104	42-43	0.36582504557569706
1104	44-45	0.2984953211918224
1104	46-47	0.39978758138521897
1104	48-49	0.4167625096927665
1104	50-51	0.38312391053982964
1104	52-53	0.3304326566358924
1104	54-55	0.3542205179884732
1104	56-57	0.3401385516613189
1104	58-59	0.32147563678820035
1104	60-61	0.27748738898512215
1104	62-63	0.28463752745722815
1104	64-65	0.30225006593766324
1104	66-67	0.27660533135804855
1104	68-69	0.26262950701978127
1104	70-71	0.25061120499814393
1104	72-73	0.21816380033315141
1104	74-75	0.24400641057578554
1104	76-77	0.2555333445512815
1104	78-79	0.22177060353804734
1104	80-81	0.2409488997357414
1104	82-83	0.22004108339436357
1104	84-85	0.22125671793687474
1104	86-87	0.21804453734701923
1104	88-89	0.16178944492637015
1104	90-91	0.19003572606792574
1104	92-93	0.2327905437153106
1104	94-95	0.27811154759295675
1104	96-97	0.25541896236904194
1104	98-99	0.2098264971843804
1104	100-101	0.1863297574632341
1105	1	0.20504687524021392
1105	2	0.197721455022986
1105	3	0.189077561282879
1105	4	0.11777830697226932
1105	5	0.1498691253278679
1105	6	0.1855296824468482
1105	7	0.1622807857387798
1105	8	0.20361743801407783
1105	9	0.24326914369555652
1105	10-11	0.21844706375877365
1105	12-13	0.18513967805706244
1105	14-15	0.2778789884710662
1105	16-17	0.271058322331136
1105	18-19	0.3007556697071081
1105	20-21	0.28817731608217656
1105	22-23	0.26401581528485707
1105	24-25	0.2294229328914028
1105	26-27	0.2820671341063701
1105	28-29	0.2157089818581639
1105	30-31	0.2881959936153464
1105	32-33	0.2848812339322322
1105	34-35	0.314651315948538
1105	36-37	0.26403803230866885
1105	38-39	0.24851884183494377
1105	40-41	0.21555835882630703
1105	42-43	0.25456934818051735
1105	44-45	0.22352724207712527
1105	46-47	0.2398091053148832
1105	48-49	0.2152056087784544
1105	50-51	0.27291963411801845
1105	52-53	0.239658970562175
1105	54-55	0.26692090619634
1105	56-57	0.2235870935597717
1105	58-59	0.1975984586220747
1105	60-61	0.22715359667112978
1105	62-63	0.17722883640239928
1105	64-65	0.19178514729922114
1105	66-67	0.14848875379534832
1105	68-69	0.1470592318739108
1105	70-71	0.13674330194389483
1105	72-73	0.16100357325640857
1105	74-75	0.15624340989748475
1105	76-77	0.12194418625475834
1105	78-79	0.15116001245269217
1105	80-81	0.14732103327911972
1105	82-83	0.14632237869065534
1105	84-85	0.1668555590682601
1105	86-87	0.19378501216316835
1105	88-89	0.1816255618316731
1105	90-91	0.14415409805831558
1105	92-93	0.10608816850861302
1105	94-95	0.13745435025862207
1105	96-97	0.1136611898539499
1105	98-99	0.12131908905971045
1105	100-101	0.11385068833157419
1106	1	0.12977805777313733
1106	2	0.12500313160451526
1106	3	0.12779980765915866
1106	4	0.07050130408767075
1106	5	0.09318451869817324
1106	6	0.08685132242683835
1106	7	0.09454225612872591
1106	8	0.07065923299342103
1106	9	0.11193210544259813
1106	10-11	0.14110797826789678
1106	12-13	0.11689263811525308
1106	14-15	0.14612657075121405
1106	16-17	0.17134500876536407
1106	18-19	0.20444041409261615
1106	20-21	0.1854222664893257
1106	22-23	0.20157880078575374
1106	24-25	0.1980274358297649
1106	26-27	0.17743316980829604
1106	28-29	0.13945378067376168
1106	30-31	0.16379404992738955
1106	32-33	0.1980659741444626
1106	34-35	0.211896324631212
1106	36-37	0.21643335273907383
1106	38-39	0.19415506917835756
1106	40-41	0.17164185343870741
1106	42-43	0.1887653723010132
1106	44-45	0.18120312004862882
1106	46-47	0.197225346094001
1106	48-49	0.17280969600555807
1106	50-51	0.14110381210539913
1106	52-53	0.1502584640871092
1106	54-55	0.14137800852403615
1106	56-57	0.14236695872425997
1106	58-59	0.1601413345446261
1106	60-61	0.1539437671040247
1106	62-63	0.11689136521632548
1106	64-65	0.13201365592724557
1106	66-67	0.14560000267091766
1106	68-69	0.08602946109362364
1106	70-71	0.1032459204186793
1106	72-73	0.0860244007608344
1106	74-75	0.10056688581542517
1106	76-77	0.06160131647092015
1106	78-79	0.11022667471554826
1106	80-81	0.09636982472763833
1106	82-83	0.10992442432358729
1106	84-85	0.07229775947185146
1106	86-87	0.0823789494003151
1106	88-89	0.10195853780518149
1106	90-91	0.09710763861225047
1106	92-93	0.12119661415923844
1106	94-95	0.11762512129722325
1106	96-97	0.1339787683704614
1106	98-99	0.11661643956161072
1106	100-101	0.0861470691183257
1107	1	0.19037691061630824
1107	2	0.16597655915853693
1107	3	0.18618837720788406
1107	4	0.1144455885671789
1107	5	0.14857133006907475
1107	6	0.14428292392007336
1107	7	0.14213893073300454
1107	8	0.13715267663859976
1107	9	0.16634870277197678
1107	10-11	0.16969274808759138
1107	12-13	0.19834896079182585
1107	14-15	0.23352613147439882
1107	16-17	0.2768799801191051
1107	18-19	0.23509783596828981
1107	20-21	0.2686667700628931
1107	22-23	0.30016669702105503
1107	24-25	0.2962221077316798
1107	26-27	0.27342999694100456
1107	28-29	0.24256395180374568
1107	30-31	0.3014752783782839
1107	32-33	0.308413634100404
1107	34-35	0.32871608677140784
1107	36-37	0.3117179631623799
1107	38-39	0.28787015727278487
1107	40-41	0.2543452040471692
1107	42-43	0.20124818087101914
1107	44-45	0.2651250741545539
1107	46-47	0.23771756330604177
1107	48-49	0.22298692457693647
1107	50-51	0.24805098360182143
1107	52-53	0.2097113860246793
1107	54-55	0.23595534420407205
1107	56-57	0.22238385863851562
1107	58-59	0.2156520830440627
1107	60-61	0.2148155213079761
1107	62-63	0.2205563713942169
1107	64-65	0.2098630247399953
1107	66-67	0.2328783700793764
1107	68-69	0.21159422151554708
1107	70-71	0.20987056972996498
1107	72-73	0.18487113713712233
1107	74-75	0.19228562321393383
1107	76-77	0.13378261525097201
1107	78-79	0.2046819889938689
1107	80-81	0.1522455360621251
1107	82-83	0.15187228968257926
1107	84-85	0.1540583706893912
1107	86-87	0.15517619130122284
1107	88-89	0.1894674825042415
1107	90-91	0.17669016884988764
1107	92-93	0.17326797500803082
1107	94-95	0.22978993033297002
1107	96-97	0.179415957761762
1107	98-99	0.166054492102802
1107	100-101	0.17170549430818483
1108	1	0.158024598579793
1108	2	0.167325198492712
1108	3	0.13383962295324636
1108	4	0.0700692357000392
1108	5	0.11773028685779252
1108	6	0.094911312728712
1108	7	0.10970939017397541
1108	8	0.14729021901472805
1108	9	0.1647593659639668
1108	10-11	0.1650304395489428
1108	12-13	0.1729091223134489
1108	14-15	0.21469791474236644
1108	16-17	0.20521981963360503
1108	18-19	0.22555867852526745
1108	20-21	0.2303691391927174
1108	22-23	0.2437350903336437
1108	24-25	0.21786478795964825
1108	26-27	0.19524443874936992
1108	28-29	0.23768975329936382
1108	30-31	0.260556820724986
1108	32-33	0.22437933324451365
1108	34-35	0.28667575513107835
1108	36-37	0.2532527885898759
1108	38-39	0.22444207182068254
1108	40-41	0.23481095571672483
1108	42-43	0.22869578885451602
1108	44-45	0.20046417576346443
1108	46-47	0.2174627567086631
1108	48-49	0.16516674865410863
1108	50-51	0.17481324495787476
1108	52-53	0.1841866066411626
1108	54-55	0.15786596282435283
1108	56-57	0.17343149340096176
1108	58-59	0.1784361668101937
1108	60-61	0.14762896626874067
1108	62-63	0.14262878270550772
1108	64-65	0.13582724918481404
1108	66-67	0.12285893603178977
1108	68-69	0.14911162814025403
1108	70-71	0.16976157991663143
1108	72-73	0.13477201504237968
1108	74-75	0.1369134181868077
1108	76-77	0.07963418351221918
1108	78-79	0.11305118591557317
1108	80-81	0.14048456433341983
1108	82-83	0.1630599496529186
1108	84-85	0.15670995429359635
1108	86-87	0.14984248599098038
1108	88-89	0.17682075865917568
1108	90-91	0.13893822606497253
1108	92-93	0.14930822743314565
1108	94-95	0.18633159811126632
1108	96-97	0.1650492739484335
1108	98-99	0.1763978283603791
1108	100-101	0.10917773986874835
1109	1	0.11219065227022895
1109	2	0.11721530902208599
1109	3	0.10756255828901828
1109	4	0.051821368017975544
1109	5	0.09470676613604212
1109	6	0.10983269474857593
1109	7	0.10712331385978047
1109	8	0.11856733969597144
1109	9	0.08396302996347771
1109	10-11	0.13453306988455438
1109	12-13	0.10907649283770837
1109	14-15	0.13518423319236916
1109	16-17	0.1369710115255529
1109	18-19	0.1511882323556648
1109	20-21	0.15051259018233054
1109	22-23	0.15238378597327085
1109	24-25	0.14669366261899341
1109	26-27	0.19415712106851402
1109	28-29	0.1363974356728619
1109	30-31	0.14742785362420818
1109	32-33	0.15489567152716432
1109	34-35	0.15459064156675595
1109	36-37	0.17712913801845787
1109	38-39	0.20387615752384391
1109	40-41	0.1532883451288214
1109	42-43	0.17198003403473905
1109	44-45	0.11958940022196174
1109	46-47	0.12243596939066492
1109	48-49	0.13944510448401815
1109	50-51	0.1387637377702191
1109	52-53	0.15438016179562908
1109	54-55	0.13091488903020831
1109	56-57	0.11971234223234006
1109	58-59	0.08734777601977584
1109	60-61	0.10014470827475463
1109	62-63	0.09420430540122737
1109	64-65	0.04771248796168237
1109	66-67	0.11586250297068545
1109	68-69	0.07672244149764396
1109	70-71	0.07316488482012318
1109	72-73	0.09163688154720262
1109	74-75	0.08699808708371393
1109	76-77	0.06493289698224913
1109	78-79	0.11667316422750673
1109	80-81	0.11916451004158546
1109	82-83	0.14864150471090198
1109	84-85	0.13120586660882338
1109	86-87	0.13332241375991316
1109	88-89	0.15048052416505442
1109	90-91	0.14599630967115473
1109	92-93	0.12734261040375117
1109	94-95	0.1813064448416668
1109	96-97	0.17446876180547832
1109	98-99	0.14701909962619197
1109	100-101	0.1118054374482611
1110	1	0.07616650233630651
1110	2	0.07324940480095421
1110	3	0.0961460502997653
1110	4	0.06621823069426114
1110	5	0.05671253854170999
1110	6	0.04488664459697134
1110	7	0.06747953503423076
1110	8	0.07523388372006679
1110	9	0.08870852835631382
1110	10-11	0.09328286383977513
1110	12-13	0.09719578874315005
1110	14-15	0.10294593535657981
1110	16-17	0.14413876859403985
1110	18-19	0.13923492965309947
1110	20-21	0.11157262182872074
1110	22-23	0.10755845325526536
1110	24-25	0.0837361040333704
1110	26-27	0.11721575210679447
1110	28-29	0.044845715523003093
1110	30-31	0.12439657447711028
1110	32-33	0.08524461905875569
1110	34-35	0.09049906938123797
1110	36-37	0.08451963777100957
1110	38-39	0.05968844099141535
1110	40-41	0.07270620699063812
1110	42-43	0.09999325289633987
1110	44-45	0.08084031512536427
1110	46-47	0.10950729449090346
1110	48-49	0.10668733295282351
1110	50-51	0.08362681060415866
1110	52-53	0.06872674389657618
1110	54-55	0.058032162249311625
1110	56-57	0.08780473715899717
1110	58-59	0.07194572105442631
1110	60-61	0.10864343542890254
1110	62-63	0.08837296030898045
1110	64-65	0.10330309484370304
1110	66-67	0.1007603067890841
1110	68-69	0.11332095329429848
1110	70-71	0.10975261787467616
1110	72-73	0.08585109287454884
1110	74-75	0.027028478740284356
1110	76-77	-0.0016543636777370807
1110	78-79	0.06465651189496668
1110	80-81	0.04836122568503498
1110	82-83	0.055429150419151085
1110	84-85	0.05872793915104779
1110	86-87	0.06669382950911285
1110	88-89	0.08167935444793528
1110	90-91	0.1138464561752599
1110	92-93	0.12704608081817526
1110	94-95	0.14201720898338976
1110	96-97	0.09699656203189733
1110	98-99	0.08036543328344692
1110	100-101	0.06819506252939078
1111	1	0.028607565081323116
1111	2	0.0237279066856928
1111	3	0.02789638409623052
1111	4	-0.011834949682416607
1111	5	-0.01803268193895491
1111	6	-0.00463974821346369
1111	7	8.500578837242756E-4
1111	8	0.05926279998024597
1111	9	0.045653359222768586
1111	10-11	0.04884300727351132
1111	12-13	0.04383160896268379
1111	14-15	0.05789740682981659
1111	16-17	0.05879543660622488
1111	18-19	0.07006107468616563
1111	20-21	0.10530458258335784
1111	22-23	0.0668751580467486
1111	24-25	0.06312478344720063
1111	26-27	0.056368850018372996
1111	28-29	0.01211700311701236
1111	30-31	0.06429420866192004
1111	32-33	0.11125150710047649
1111	34-35	0.07905339460849348
1111	36-37	0.060284617343050684
1111	38-39	0.08469262126818222
1111	40-41	0.10309491717730879
1111	42-43	0.1134893000671795
1111	44-45	-0.0033755449388621628
1111	46-47	0.027939587325967352
1111	48-49	-0.0031283351224757894
1111	50-51	0.030073423498834018
1111	52-53	0.05228756318254568
1111	54-55	0.07828874912419792
1111	56-57	0.03623485821854899
1111	58-59	0.01718094939598558
1111	60-61	0.0478969514636276
1111	62-63	0.015285193670180774
1111	64-65	0.04384348146937356
1111	66-67	0.061485666144193374
1111	68-69	0.06939711564722728
1111	70-71	0.055666772496699934
1111	72-73	0.040656888188763673
1111	74-75	0.031349616062847474
1111	76-77	-0.016088615891753477
1111	78-79	0.04340028573462007
1111	80-81	0.05447509300640263
1111	82-83	0.06421468615319981
1111	84-85	0.06363318515441563
1111	86-87	0.09533433200456898
1111	88-89	0.09269835881306676
1111	90-91	0.07764668182797863
1111	92-93	0.0528960366782627
1111	94-95	0.11285247506731366
1111	96-97	0.08748741011753935
1111	98-99	0.07592783729428731
1111	100-101	0.04971254104734868
1112	1	-0.02116118734819139
1112	2	-0.03214639208662362
1112	3	-0.0463660659599725
1112	4	0.011732241679254685
1112	5	-0.0066924350361077245
1112	6	0.02095320383655519
1112	7	0.01493564319562779
1112	8	0.025062737659816037
1112	9	0.008262264187543167
1112	10-11	0.025826893843827747
1112	12-13	0.03987227162310347
1112	14-15	-0.006584832543886421
1112	16-17	0.012755518963409429
1112	18-19	0.033740634047120466
1112	20-21	0.05552319669946826
1112	22-23	0.0517375315914137
1112	24-25	0.05903772689259057
1112	26-27	0.05922062569335651
1112	28-29	0.03126992933272277
1112	30-31	0.027174758450470904
1112	32-33	0.024493281923199106
1112	34-35	0.025200247244029583
1112	36-37	0.02592175982786671
1112	38-39	0.00422549545941564
1112	40-41	0.0633104064654475
1112	42-43	0.035458649987454294
1112	44-45	-0.03607265550736116
1112	46-47	0.017967048871831537
1112	48-49	0.033999434911009985
1112	50-51	0.07171934250587242
1112	52-53	0.09314178017486086
1112	54-55	0.11250966955568487
1112	56-57	0.0706244932520832
1112	58-59	0.05457815850252956
1112	60-61	0.02290306603843817
1112	62-63	0.054936869189560866
